year,breakdown,level_description,indicator_value,lower_ci,upper_ci,standardised_ratio,observed,population,percent_unclassified,year_start,financial_year,ci_width,high_uncertainty
2003/04,condition,atrial fibrillation and flutter,25.3,24.8,25.7,98.6,12027.0,49925500,,2003,2003/04,0.8999999999999986,0
2003/04,condition,atrial fibrillation and flutter,24.2,23.7,24.6,94.2,11500.0,49925500,,2003,2003/04,0.9000000000000021,0
2003/04,condition,atrial fibrillation and flutter,24.1,23.7,24.6,94.1,11485.0,49925500,,2003,2003/04,0.9000000000000021,0
2003/04,condition,bronchiectasis,7.4,7.2,7.7,63.0,3584.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,bronchiectasis,1.9,1.8,2.0,63.5,903.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,bronchiectasis,2.1,2.0,2.3,72.3,1029.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,bronchiectasis,1.7,1.6,1.8,56.4,803.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,bronchiectasis,1.8,1.6,1.9,59.7,849.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,chronic ischaemic heart disease,18.0,17.6,18.4,281.9,8520.0,49925500,,2003,2003/04,0.7999999999999972,0
2003/04,condition,chronic ischaemic heart disease,4.1,4.0,4.3,258.5,1953.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,chronic ischaemic heart disease,4.6,4.4,4.8,289.2,2185.0,49925500,,2003,2003/04,0.39999999999999947,0
2003/04,condition,chronic ischaemic heart disease,4.5,4.3,4.7,279.2,2110.0,49925500,,2003,2003/04,0.40000000000000036,0
2003/04,condition,chronic ischaemic heart disease,4.8,4.6,5.0,300.7,2272.0,49925500,,2003,2003/04,0.40000000000000036,0
2003/04,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,222.0,7.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,0.0,0.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,126.9,1.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,507.5,4.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,253.7,2.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b without delta-agent,0.1,0.1,0.1,90.4,50.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.0,101.3,14.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.0,79.6,11.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.0,86.8,12.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.0,94.0,13.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,dementia in alzheimer disease,1.8,1.6,1.9,103.5,833.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,dementia in alzheimer disease,0.3,0.2,0.3,60.1,121.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,dementia in alzheimer disease,0.4,0.4,0.5,97.4,196.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,dementia in alzheimer disease,0.6,0.5,0.6,130.2,262.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,dementia in alzheimer disease,0.5,0.5,0.6,126.2,254.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,dementia in other diseases classified elsewhere,0.2,0.1,0.2,86.4,83.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,dementia in other diseases classified elsewhere,0.0,0.0,0.1,62.5,15.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,dementia in other diseases classified elsewhere,0.0,0.0,0.1,83.3,20.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,dementia in other diseases classified elsewhere,0.1,0.0,0.1,112.5,27.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,dementia in other diseases classified elsewhere,0.0,0.0,0.1,87.5,21.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,emphysema,6.6,6.4,6.9,161.9,3128.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,emphysema,1.6,1.4,1.7,152.0,734.0,49925500,,2003,2003/04,0.30000000000000004,0
2003/04,condition,emphysema,1.9,1.8,2.1,189.8,917.0,49925500,,2003,2003/04,0.30000000000000004,0
2003/04,condition,emphysema,1.4,1.3,1.6,141.0,681.0,49925500,,2003,2003/04,0.30000000000000004,0
2003/04,condition,emphysema,1.7,1.6,1.8,164.8,796.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,epilepsy,58.7,58.1,59.4,99.7,28995.0,49925500,,2003,2003/04,1.2999999999999972,0
2003/04,condition,epilepsy,13.9,13.6,14.3,94.5,6871.0,49925500,,2003,2003/04,0.7000000000000011,0
2003/04,condition,epilepsy,14.7,14.3,15.0,99.6,7240.0,49925500,,2003,2003/04,0.6999999999999993,0
2003/04,condition,epilepsy,15.7,15.3,16.0,106.5,7744.0,49925500,,2003,2003/04,0.6999999999999993,0
2003/04,condition,epilepsy,14.5,14.1,14.8,98.2,7140.0,49925500,,2003,2003/04,0.7000000000000011,0
2003/04,condition,essential (primary) hypertension,10.3,10.1,10.6,78.2,5052.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,essential (primary) hypertension,2.6,2.4,2.7,77.2,1248.0,49925500,,2003,2003/04,0.30000000000000027,0
2003/04,condition,essential (primary) hypertension,2.5,2.4,2.7,77.1,1246.0,49925500,,2003,2003/04,0.30000000000000027,0
2003/04,condition,essential (primary) hypertension,2.7,2.5,2.8,80.8,1306.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,essential (primary) hypertension,2.6,2.4,2.7,77.5,1252.0,49925500,,2003,2003/04,0.30000000000000027,0
2003/04,condition,folate deficiency anaemia,1.1,1.0,1.2,80.6,496.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,folate deficiency anaemia,0.2,0.2,0.3,74.7,115.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,folate deficiency anaemia,0.2,0.2,0.3,72.8,112.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,folate deficiency anaemia,0.3,0.3,0.4,93.6,144.0,49925500,,2003,2003/04,0.10000000000000003,0
2003/04,condition,folate deficiency anaemia,0.3,0.2,0.3,81.2,125.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,heart failure,125.8,124.8,126.8,127.7,57785.0,49925500,,2003,2003/04,2.0,0
2003/04,condition,heart failure,30.1,29.6,30.6,122.4,13846.0,49925500,,2003,2003/04,1.0,0
2003/04,condition,heart failure,32.4,31.8,32.9,131.4,14868.0,49925500,,2003,2003/04,1.0999999999999979,0
2003/04,condition,heart failure,29.2,28.7,29.7,118.6,13418.0,49925500,,2003,2003/04,1.0,0
2003/04,condition,heart failure,34.1,33.5,34.6,138.4,15653.0,49925500,,2003,2003/04,1.1000000000000014,0
2003/04,condition,hypertensive heart and renal disease with (congestive) heart failure,0.1,0.1,0.1,341.8,41.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart and renal disease with (congestive) heart failure,0.0,0.0,0.0,400.1,12.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart and renal disease with (congestive) heart failure,0.0,0.0,0.0,366.8,11.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart and renal disease with (congestive) heart failure,0.0,0.0,0.0,300.1,9.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart and renal disease with (congestive) heart failure,0.0,0.0,0.0,300.1,9.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart disease with (congestive) heart failure,0.8,0.7,0.9,149.1,383.0,49925500,,2003,2003/04,0.20000000000000007,0
2003/04,condition,hypertensive heart disease with (congestive) heart failure,0.2,0.2,0.2,151.1,97.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart disease with (congestive) heart failure,0.2,0.2,0.3,169.8,109.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,hypertensive heart disease with (congestive) heart failure,0.2,0.1,0.2,137.1,88.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,hypertensive heart disease with (congestive) heart failure,0.2,0.1,0.2,138.6,89.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,hypertensive heart disease without (congestive) heart failure,0.3,0.3,0.4,165.6,148.0,49925500,,2003,2003/04,0.10000000000000003,0
2003/04,condition,hypertensive heart disease without (congestive) heart failure,0.1,0.1,0.1,170.0,38.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart disease without (congestive) heart failure,0.1,0.1,0.1,187.9,42.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,hypertensive heart disease without (congestive) heart failure,0.1,0.0,0.1,143.2,32.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,hypertensive heart disease without (congestive) heart failure,0.1,0.1,0.1,161.1,36.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,insulin-dependent diabetes mellitus,35.1,34.6,35.6,89.7,17848.0,49925500,,2003,2003/04,1.0,0
2003/04,condition,insulin-dependent diabetes mellitus,8.2,8.0,8.5,84.2,4188.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,insulin-dependent diabetes mellitus,9.7,9.5,10.0,99.4,4947.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,insulin-dependent diabetes mellitus,8.8,8.5,9.0,89.5,4452.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,insulin-dependent diabetes mellitus,8.4,8.1,8.6,85.6,4261.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,"iron deficiency anaemia, unspecified",11.1,10.8,11.4,81.2,5310.0,49925500,,2003,2003/04,0.5999999999999996,0
2003/04,condition,"iron deficiency anaemia, unspecified",2.8,2.7,3.0,81.7,1335.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,"iron deficiency anaemia, unspecified",2.6,2.5,2.8,77.0,1259.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,"iron deficiency anaemia, unspecified",2.7,2.6,2.9,79.1,1293.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,"iron deficiency anaemia, unspecified",3.0,2.8,3.1,87.1,1423.0,49925500,,2003,2003/04,0.30000000000000027,0
2003/04,condition,malnutrition-related diabetes mellitus,0.0,0.0,0.0,187.5,5.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,malnutrition-related diabetes mellitus,0.0,0.0,0.0,150.0,1.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,malnutrition-related diabetes mellitus,0.0,0.0,0.0,0.0,0.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,malnutrition-related diabetes mellitus,0.0,0.0,0.0,150.0,1.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,malnutrition-related diabetes mellitus,0.0,0.0,0.0,450.1,3.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,non-insulin-dependent diabetes mellitus,23.2,22.8,23.6,83.3,11150.0,49925500,,2003,2003/04,0.8000000000000007,0
2003/04,condition,non-insulin-dependent diabetes mellitus,6.0,5.8,6.2,86.2,2885.0,49925500,,2003,2003/04,0.40000000000000036,0
2003/04,condition,non-insulin-dependent diabetes mellitus,5.9,5.7,6.1,84.5,2826.0,49925500,,2003,2003/04,0.39999999999999947,0
2003/04,condition,non-insulin-dependent diabetes mellitus,5.8,5.6,6.0,83.3,2786.0,49925500,,2003,2003/04,0.40000000000000036,0
2003/04,condition,non-insulin-dependent diabetes mellitus,5.5,5.3,5.7,79.3,2653.0,49925500,,2003,2003/04,0.40000000000000036,0
2003/04,condition,other chronic obstructive pulmonary disease,205.7,204.4,206.9,103.2,97235.0,49925500,,2003,2003/04,2.5,0
2003/04,condition,other chronic obstructive pulmonary disease,53.5,52.9,54.2,107.5,25304.0,49925500,,2003,2003/04,1.3000000000000043,0
2003/04,condition,other chronic obstructive pulmonary disease,63.6,62.9,64.3,127.7,30074.0,49925500,,2003,2003/04,1.3999999999999986,0
2003/04,condition,other chronic obstructive pulmonary disease,40.9,40.3,41.4,82.0,19318.0,49925500,,2003,2003/04,1.1000000000000014,0
2003/04,condition,other chronic obstructive pulmonary disease,47.7,47.0,48.3,95.7,22539.0,49925500,,2003,2003/04,1.2999999999999972,0
2003/04,condition,other iron deficiency anaemias,5.7,5.5,5.9,63.0,2692.0,49925500,,2003,2003/04,0.40000000000000036,0
2003/04,condition,other iron deficiency anaemias,1.5,1.4,1.6,67.0,716.0,49925500,,2003,2003/04,0.20000000000000018,0
2003/04,condition,other iron deficiency anaemias,1.4,1.3,1.5,61.1,653.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,other iron deficiency anaemias,1.3,1.2,1.4,55.8,596.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,other iron deficiency anaemias,1.5,1.4,1.6,68.0,727.0,49925500,,2003,2003/04,0.20000000000000018,0
2003/04,condition,other specified diabetes mellitus,0.3,0.2,0.3,50.0,129.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,other specified diabetes mellitus,0.1,0.0,0.1,43.4,28.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,other specified diabetes mellitus,0.1,0.0,0.1,52.7,34.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,other specified diabetes mellitus,0.1,0.0,0.1,46.5,30.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,other specified diabetes mellitus,0.1,0.1,0.1,57.4,37.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,pulmonary oedema,5.2,5.0,5.4,167.4,2460.0,49925500,,2003,2003/04,0.40000000000000036,0
2003/04,condition,pulmonary oedema,1.2,1.1,1.3,157.8,580.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,pulmonary oedema,1.4,1.3,1.5,177.7,653.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,pulmonary oedema,1.2,1.1,1.3,156.2,574.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,pulmonary oedema,1.4,1.3,1.5,177.7,653.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,sideropenic dysphagia,0.0,0.0,0.0,109.1,3.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,sideropenic dysphagia,0.0,0.0,0.0,145.4,1.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,sideropenic dysphagia,0.0,0.0,0.0,145.4,1.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,sideropenic dysphagia,0.0,0.0,0.0,0.0,0.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,sideropenic dysphagia,0.0,0.0,0.0,145.4,1.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,simple and mucopurulent chronic bronchitis,0.1,0.0,0.1,137.8,25.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,simple and mucopurulent chronic bronchitis,0.0,0.0,0.0,132.3,6.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,simple and mucopurulent chronic bronchitis,0.0,0.0,0.0,264.5,12.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,simple and mucopurulent chronic bronchitis,0.0,0.0,0.0,66.1,3.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,simple and mucopurulent chronic bronchitis,0.0,0.0,0.0,88.2,4.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,status asthmaticus,13.0,12.7,13.3,135.3,6563.0,49925500,,2003,2003/04,0.6000000000000014,0
2003/04,condition,status asthmaticus,2.8,2.7,3.0,117.5,1425.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,status asthmaticus,3.8,3.6,4.0,157.7,1912.0,49925500,,2003,2003/04,0.3999999999999999,0
2003/04,condition,status asthmaticus,3.3,3.1,3.4,135.5,1643.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,status asthmaticus,3.1,3.0,3.3,130.6,1583.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,status epilepticus,4.4,4.2,4.6,80.7,2150.0,49925500,,2003,2003/04,0.39999999999999947,0
2003/04,condition,status epilepticus,1.0,0.9,1.0,70.6,470.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,status epilepticus,1.2,1.1,1.3,87.6,583.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,status epilepticus,1.1,1.0,1.2,81.3,541.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,status epilepticus,1.1,1.0,1.2,83.5,556.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,unspecified chronic bronchitis,0.4,0.4,0.5,236.6,211.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,unspecified chronic bronchitis,0.1,0.1,0.2,255.7,57.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,unspecified chronic bronchitis,0.1,0.1,0.2,282.6,63.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,unspecified chronic bronchitis,0.1,0.1,0.1,219.8,49.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,unspecified chronic bronchitis,0.1,0.1,0.1,188.4,42.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,unspecified dementia,12.4,12.1,12.8,142.6,5669.0,49925500,,2003,2003/04,0.7000000000000011,0
2003/04,condition,unspecified dementia,2.4,2.2,2.5,108.6,1079.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,unspecified dementia,3.3,3.2,3.5,153.6,1526.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,unspecified dementia,3.4,3.2,3.6,156.2,1552.0,49925500,,2003,2003/04,0.3999999999999999,0
2003/04,condition,unspecified dementia,3.3,3.2,3.5,152.2,1512.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,unspecified diabetes mellitus,3.9,3.7,4.1,261.9,1939.0,49925500,,2003,2003/04,0.39999999999999947,0
2003/04,condition,unspecified diabetes mellitus,0.9,0.8,1.0,239.4,443.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,unspecified diabetes mellitus,1.0,0.9,1.1,268.5,497.0,49925500,,2003,2003/04,0.20000000000000007,0
2003/04,condition,unspecified diabetes mellitus,1.0,0.9,1.1,268.0,496.0,49925500,,2003,2003/04,0.20000000000000007,0
2003/04,condition,unspecified diabetes mellitus,1.0,0.9,1.1,271.8,503.0,49925500,,2003,2003/04,0.20000000000000007,0
2003/04,condition,vascular dementia,7.8,7.6,8.1,130.0,3575.0,49925500,,2003,2003/04,0.5,0
2003/04,condition,vascular dementia,1.3,1.2,1.4,86.1,592.0,49925500,,2003,2003/04,0.19999999999999996,0
2003/04,condition,vascular dementia,2.0,1.9,2.1,132.6,912.0,49925500,,2003,2003/04,0.20000000000000018,0
2003/04,condition,vascular dementia,2.3,2.2,2.5,154.0,1059.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,vascular dementia,2.2,2.1,2.4,147.2,1012.0,49925500,,2003,2003/04,0.2999999999999998,0
2003/04,condition,vitamin b12 deficiency anaemia,0.8,0.8,0.9,150.4,399.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,vitamin b12 deficiency anaemia,0.2,0.1,0.2,119.1,79.0,49925500,,2003,2003/04,0.1,0
2003/04,condition,vitamin b12 deficiency anaemia,0.2,0.2,0.2,143.2,95.0,49925500,,2003,2003/04,0.0,0
2003/04,condition,vitamin b12 deficiency anaemia,0.2,0.2,0.3,155.3,103.0,49925500,,2003,2003/04,0.09999999999999998,0
2003/04,condition,vitamin b12 deficiency anaemia,0.3,0.2,0.3,183.9,122.0,49925500,,2003,2003/04,0.09999999999999998,0
2004/05,condition,acute bronchitis,0.2,0.2,0.3,86.0,119.0,50194600,,2004,2004/05,0.09999999999999998,0
2004/05,condition,acute bronchitis,0.1,0.0,0.1,89.6,31.0,50194600,,2004,2004/05,0.1,0
2004/05,condition,acute bronchitis,0.1,0.1,0.1,112.8,39.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,acute bronchitis,0.0,0.0,0.1,54.9,19.0,50194600,,2004,2004/05,0.1,0
2004/05,condition,acute bronchitis,0.1,0.0,0.1,86.7,30.0,50194600,,2004,2004/05,0.1,0
2004/05,condition,angina pectoris,156.8,155.6,157.9,163.5,74911.0,50194600,,2004,2004/05,2.3000000000000114,0
2004/05,condition,angina pectoris,35.1,34.6,35.7,146.7,16793.0,50194600,,2004,2004/05,1.1000000000000014,0
2004/05,condition,angina pectoris,39.2,38.7,39.8,163.7,18747.0,50194600,,2004,2004/05,1.0999999999999943,0
2004/05,condition,angina pectoris,41.3,40.7,41.8,172.2,19713.0,50194600,,2004,2004/05,1.0999999999999943,0
2004/05,condition,angina pectoris,41.1,40.6,41.7,171.7,19658.0,50194600,,2004,2004/05,1.1000000000000014,0
2004/05,condition,asthma,118.0,117.0,118.9,117.8,59156.0,50194600,,2004,2004/05,1.9000000000000057,0
2004/05,condition,asthma,26.8,26.3,27.2,107.0,13433.0,50194600,,2004,2004/05,0.8999999999999986,0
2004/05,condition,asthma,35.4,34.9,35.9,141.5,17758.0,50194600,,2004,2004/05,1.0,0
2004/05,condition,asthma,30.6,30.1,31.1,122.1,15332.0,50194600,,2004,2004/05,1.0,0
2004/05,condition,asthma,25.2,24.8,25.6,100.6,12633.0,50194600,,2004,2004/05,0.8000000000000007,0
2004/05,condition,atrial fibrillation and flutter,101.4,100.5,102.3,98.8,48629.0,50194600,,2004,2004/05,1.7999999999999972,0
2004/05,condition,atrial fibrillation and flutter,24.2,23.8,24.6,94.4,11609.0,50194600,,2004,2004/05,0.8000000000000007,0
2004/05,condition,atrial fibrillation and flutter,26.0,25.6,26.5,101.6,12497.0,50194600,,2004,2004/05,0.8999999999999986,0
2004/05,condition,atrial fibrillation and flutter,25.4,24.9,25.8,99.0,12178.0,50194600,,2004,2004/05,0.9000000000000021,0
2004/05,condition,atrial fibrillation and flutter,25.7,25.3,26.2,100.4,12345.0,50194600,,2004,2004/05,0.8999999999999986,0
2004/05,condition,bronchiectasis,8.1,7.8,8.3,68.4,3920.0,50194600,,2004,2004/05,0.5000000000000009,0
2004/05,condition,bronchiectasis,2.0,1.9,2.2,69.2,992.0,50194600,,2004,2004/05,0.30000000000000027,0
2004/05,condition,bronchiectasis,2.3,2.1,2.4,76.2,1091.0,50194600,,2004,2004/05,0.2999999999999998,0
2004/05,condition,bronchiectasis,1.8,1.7,1.9,60.7,869.0,50194600,,2004,2004/05,0.19999999999999996,0
2004/05,condition,bronchiectasis,2.0,1.9,2.1,67.6,968.0,50194600,,2004,2004/05,0.20000000000000018,0
2004/05,condition,chronic ischaemic heart disease,16.6,16.2,16.9,258.8,7900.0,50194600,,2004,2004/05,0.6999999999999993,0
2004/05,condition,chronic ischaemic heart disease,3.8,3.6,3.9,235.2,1795.0,50194600,,2004,2004/05,0.2999999999999998,0
2004/05,condition,chronic ischaemic heart disease,4.1,3.9,4.3,254.4,1941.0,50194600,,2004,2004/05,0.3999999999999999,0
2004/05,condition,chronic ischaemic heart disease,4.3,4.2,4.5,271.9,2075.0,50194600,,2004,2004/05,0.2999999999999998,0
2004/05,condition,chronic ischaemic heart disease,4.4,4.2,4.6,273.8,2089.0,50194600,,2004,2004/05,0.39999999999999947,0
2004/05,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,159.2,5.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,382.0,3.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,254.7,2.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,0.0,0.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b with delta-agent,0.0,0.0,0.0,0.0,0.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b without delta-agent,0.1,0.1,0.1,90.2,50.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.0,72.2,10.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.0,101.1,14.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.1,130.0,18.0,50194600,,2004,2004/05,0.1,0
2004/05,condition,chronic viral hepatitis b without delta-agent,0.0,0.0,0.0,57.8,8.0,50194600,,2004,2004/05,0.0,0
2004/05,condition,dementia in alzheimer disease,1.8,1.7,1.9,104.9,852.0,50194600,,2004,2004/05,0.19999999999999996,0
2004/05,condition,dementia in alzheimer disease,0.3,0.2,0.3,59.6,121.0,50194600,,2004,2004/05,0.09999999999999998,0
2004/05,condition,dementia in alzheimer disease,0.4,0.4,0.5,100.5,204.0,50194600,,2004,2004/05,0.09999999999999998,0
2004/05,condition,dementia in alzheimer disease,0.5,0.5,0.6,120.7,245.0,50194600,,2004,2004/05,0.09999999999999998,0
2004/05,condition,dementia in alzheimer disease,0.6,0.5,0.7,138.9,282.0,50194600,,2004,2004/05,0.19999999999999996,0
2004/05,condition,dementia in other diseases classified elsewhere,0.2,0.2,0.2,92.7,90.0,50194600,,2004,2004/05,0.0,0
